id,tokens,slots,intent
train-00965,what is the earliest flight from boston to oakland that serves a meal,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O O B-meal,atis_flight
train-00966,give me flights from seattle to chicago that have meals on continental,O O O O B-fromloc.city_name O B-toloc.city_name O O B-meal O B-airline_name,atis_flight
train-00967,find the latest flight from san francisco to atlanta that serves a meal,O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-meal,atis_flight
train-00968,i want to find the first flight from baltimore to boston that serves a meal,O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O O B-meal,atis_flight
train-00969,do you have a 747 that flies from san francisco to baltimore,O O O O B-aircraft_code O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
train-00970,list flights from seattle to salt lake city on delta be1,O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-airline_name B-aircraft_code,atis_flight
train-00971,show me all flights from orlando to san diego on a boeing 737,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-aircraft_code,atis_flight
train-00972,tell me about the m80 aircraft,O O O O B-aircraft_code O,atis_aircraft
train-00973,very well i'm working on scenario three i'm interested in a flight on a 727 from washington dc to atlanta georgia,O O O O O O O O O O O O O O B-aircraft_code O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name B-toloc.state_name,atis_flight
train-00974,could you please tell me the first flight leaving baltimore to san francisco on a 747 on august twenty seventh,O O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-aircraft_code O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number,atis_flight
train-00975,are there any flights between pittsburgh and baltimore using a j31 aircraft,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-aircraft_code O,atis_flight
train-00976,what is 73s,O O B-aircraft_code,atis_abbreviation
train-00977,do you have a flight from atlanta to baltimore nonstop on a boeing 757 arriving baltimore around 7 pm,O O O O O O B-fromloc.city_name O B-toloc.city_name B-flight_stop O O O B-aircraft_code O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-00978,what type of plane is an m80,O O O O O O B-aircraft_code,atis_aircraft
train-00979,i am looking to get one air fare from baltimore to san francisco on a 747 leaving august twenty seventh,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-aircraft_code O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number,atis_airfare
train-00980,i am interested in a flight on an aircraft number 727 i would like to go from washington to atlanta,O O O O O O O O O O B-aircraft_code O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-00981,tell me about the type of aircraft called an m80,O O O O O O O O O B-aircraft_code,atis_aircraft
train-00982,what type of plane is a d9s,O O O O O O B-aircraft_code,atis_aircraft
train-00983,does delta aircraft fly dc10,O B-airline_name O O B-aircraft_code,atis_aircraft
train-00984,does any airline offer dc10 service between denver and boston,O O O O B-aircraft_code O O B-fromloc.city_name O B-toloc.city_name,atis_airline
train-00985,are there any flights between dallas and phoenix using a dc10 aircraft,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-aircraft_code O,atis_flight
train-00986,before 10 o'clock on tuesday is there a 747 that flies from baltimore to san francisco,B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name O O O B-aircraft_code O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
train-00987,what is the abbreviation d10,O O O O B-aircraft_code,atis_abbreviation
train-00988,show me all flights from san diego to new york using dc10,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-aircraft_code,atis_flight
train-00989,please find a flight from ontario to westchester that makes a stop in chicago on may seventeenth one way with dinner,O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O B-stoploc.city_name O B-depart_date.month_name B-depart_date.day_number B-round_trip I-round_trip O B-meal_description,atis_flight
train-00990,list flights from boston to san francisco that serve only breakfast,O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-meal_description,atis_flight
train-00991,what is the latest breakfast flight from dallas to tampa,O O O B-flight_mod B-meal_description O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-00992,i'd like a flight tomorrow evening from nashville to houston that includes dinner for tomorrow,O O O O B-depart_date.today_relative B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O O B-meal_description O B-depart_date.today_relative,atis_flight
train-00993,could you tell me if delta flight 296 serves breakfast,O O O O O B-airline_name O B-flight_number O B-meal_description,atis_flight
train-00994,find the earliest breakfast flight from boston to oakland,O O B-flight_mod B-meal_description O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-00995,i need a flight from long beach to st. louis stopping in dallas the flight should also serve lunch,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-stoploc.city_name O O O O O B-meal_description,atis_flight
train-00996,what do you have going from atlanta to philadelphia serving breakfast,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-meal_description,atis_flight
train-00997,what is the earliest flight between pittsburgh and denver that serves breakfast,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O B-meal_description,atis_flight
train-00998,is breakfast served on flight ua 343 from boston to denver coach class,O B-meal_description O O O B-airline_code B-flight_number O B-fromloc.city_name O B-toloc.city_name B-class_type I-class_type,atis_flight
train-00999,what is the first flight that travels from atlanta to baltimore that serves lunch,O O O B-flight_mod O O O O B-fromloc.city_name O B-toloc.city_name O O B-meal_description,atis_flight
train-01000,on a breakfast flight from philadelphia to dallas via atlanta,O O B-meal_description O O B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name,atis_flight
train-01001,does american airlines flight from long beach to st. louis stopping in dallas serve lunch,O B-airline_name I-airline_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-stoploc.city_name O B-meal_description,atis_flight
train-01002,can you show me evening flights from nashville to houston that serve dinner,O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O O B-meal_description,atis_flight
train-01003,i'm interested in flying from atlanta to boston i'd like to fly during breakfast,O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O B-meal_description,atis_flight
train-01004,show me the earliest flight from san jose to pittsburgh that serves a snack,O O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-meal_description,atis_flight
train-01005,what is the latest flight from baltimore to oakland that serves dinner,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O B-meal_description,atis_flight
train-01006,find the earliest flight from boston to oakland that serves breakfast,O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O B-meal_description,atis_flight
train-01007,show me the cheapest flight from pittsburgh to atlanta on wednesday which leaves before noon and serves breakfast,O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O B-depart_time.time_relative B-depart_time.time O O B-meal_description,atis_flight
train-01008,find a flight from memphis to tacoma dinner,O O O O B-fromloc.city_name O B-toloc.city_name B-meal_description,atis_flight
train-01009,i'd like a nonstop flight from indianapolis to san diego that serves dinner what's available,O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-meal_description O O,atis_flight
train-01010,what is the earliest breakfast flight from philadelphia to fort worth,O O O B-flight_mod B-meal_description O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
train-01011,what flights from pittsburgh to atlanta on wednesday morning serves breakfast,O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O B-meal_description,atis_flight
train-01012,i want to fly from philadelphia to dallas with a stop in atlanta on a breakfast flight,O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name O O B-meal_description O,atis_flight
train-01013,what are the dinner flights from indianapolis to san diego on wednesday may twelfth,O O O B-meal_description O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number,atis_flight
train-01014,what flights from st. paul to kansas city on friday with breakfast served,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O B-meal_description O,atis_flight
train-01015,what flights from st. paul to kansas city on friday with lunch served,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O B-meal_description O,atis_flight
train-01016,what flights are there from nashville to houston tomorrow evening that serve dinner,O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.today_relative B-depart_time.period_of_day O O B-meal_description,atis_flight
train-01017,show me all all flights from pittsburgh to atlanta on wednesday which leave before noon and serve breakfast,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O B-depart_time.time_relative B-depart_time.time O O B-meal_description,atis_flight
train-01018,please list the earliest lunch flight from columbus to phoenix,O O O B-flight_mod B-meal_description O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-01019,i need an early flight from denver to san francisco please and i would like breakfast served on that,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-meal_description O O O,atis_flight
train-01020,show me the latest dinner flight from baltimore to oakland,O O O B-flight_mod B-meal_description O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-01021,does this flight serve dinner,O O O O B-meal_description,atis_flight
